"";""
3347;"Solo"
3348;"Santa Fe Rails"
3353;"World War II: Barbarossa to Berlin"
3377;"20 Questions"
3383;"Die heisse Schlacht am kalten Buffet"
3385;"Stratego: Star Wars"
3394;"Monopoly: The Simpsons"
3404;"The Legend of Landlock"
3408;"This Accursed Civil War"
3409;"The Napoleonic Wars"
3412;"Brandywine"
3413;"Saratoga"
3421;"StreetSoccer"
3422;"Fantasy"
3439;"HeroClix"
3452;"Emerald"
3464;"Melee"
3466;"WarpWar"
3475;"Shadowfist"
3487;"BattleTech CCG"
3495;"Harry Potter Trading Card Game"
3507;"By Golly!"
3510;"Battle of the Sexes"
3518;"Napoleon in Europe"
3522;"LCR"
3529;"Vampire Hunter"
3534;"Star Trader"
3548;"Assault on Hoth: The Empire Strikes Back"
3553;"Close Action"
3562;"Theophrastus"
3563;"The Lord of the Rings: The Fellowship of the Ring"
3565;"Mordheim: City of the Damned"
3567;"Roller Coaster Tycoon"
3570;"Chicken Cha Cha Cha"
3573;"Napoleon at Waterloo"
3577;"Terrible Swift Sword"
3585;"Sorcerer"
3586;"Sherlock"
3593;"Star Wars: Star Warriors"
3595;"Squint"
3602;"Kriegspiel"
3605;"The Third World War"
3608;"Air Force"
3632;"Too Many Cooks"
3633;"Sid Meier's Civilization: The Boardgame"
3646;"Luftwaffe"
3655;"The Settlers of Canaan"
3656;"Score Four"
3661;"Imperium"
3676;"Global Pursuit"
3679;"Ramparts"
3685;"Hammer of the Scots"
3692;"Firepower"
3699;"Killer Bunnies and the Quest for the Magic Carrot"
3702;"Topple"
3706;"Batik"
3707;"Red Storm Rising"
3710;"MBT"
3711;"Flight Leader"
3712;"Tac Air"
3720;"Subbuteo"
3725;"Qwitch"
3728;"Ker Plunk"
3730;"Statis Pro Baseball"
3737;"Operation"
3800;"Himalaya"
3801;"When Darkness Comes"
3804;"Slamwich"
3818;"Alias"
3828;"Locomotive Werks"
3837;"Rat-a-Tat Cat"
3845;"Yahtzee Jr."
3852;"Star Trek: Customizable Card Game (first edition)"
3855;"Crimson Skies"
3864;"Mechwarrior: Dark Age"
3870;"7 Ages"
3874;"Ultimate Mastermind"
3886;"Nine Men's Morris"
3893;"Full Thrust"
3895;"Silent Death"
3921;"Street Illegal"
3931;"Mare Nostrum"
3934;"Bowling Dice"
3947;"Cannibal Pygmies in the Jungle of Doom"
3955;"BANG!"
3967;"Battlefleet Gothic"
3972;"Catan: Portable Edition"
3986;"Battle for Germany"
3990;"Fact or Crap"
4001;"Space Marine"
4014;"Dawn Patrol"
4035;"Man Bites Dog"
4040;"Tri-Ominos"
4047;"Across 5 Aprils"
4050;"Fortress Europa"
4052;"Star Wars: Trading Card Game"
4077;"Who Wants to Be a Millionaire"
4085;"Leningrad"
4090;"2nd Fleet"
4095;"Star Munchkin"
4098;"Age of Steam"
4099;"Keythedral"
4102;"Europa Universalis"
4143;"Guess Who?"
4146;"Arcola: The Battle for Italy\, 1796"
4154;"Yu-Gi-Oh! Trading Card Game"
4168;"Blitzkrieg"
4173;"Anzio"
4174;"Lifeboat"
4192;"Warhammer"
4200;"Black Wednesday"
4204;"Tunisia"
4209;"Monza"
4211;"Stonewall Jackson's Way"
4212;"Here Come the Rebels"
4218;"O Zoo le Mio"
4221;"Quest for the Dragonlords"
4229;"Spellfire"
4230;"Napoleon's Last Battles"
4249;"Trias"
4258;"Totaler Krieg!"
4282;"Greed"
4286;"A Game of Thrones Collectible Card Game"
4318;"Cannes: Stars\, Scripts and Screens"
4323;"VOC! Founding the Dutch East Indies Company"
4324;"Risk: The Lord of the Rings"
4327;"War & Sheep"
4346;"Cedar Mountain: Prelude to Bull Run\, August 9\, 1862"
4355;"Therapy"
4356;"Monkeys on the Moon"
4358;"The Guns of August"
4367;"Nero"
4370;"Fische Fluppen Frikadellen"
4375;"Krone & Schwert"
4376;"Kings in the Corner"
4378;"Cootie"
4385;"A Gamut of Games"
4388;"Rome: Imperium\, Circus Maximus\, Hannibal vs Rome"
4390;"Carcassonne: Hunters and Gatherers"
4394;"The Settlers of the Stone Age"
4395;"Bean Trader"
4396;"Odin's Ravens"
4401;"Canal Grande"
4424;"Cranium Hoopla"
4425;"Waterloo: Napoleon's Last Battle"
4454;"Statis Pro Football"
4471;"Fist of Dragonstones"
4475;"Unexpected Treasures"
4488;"Scarab Lords"
4491;"Cave Troll"
4492;"Trivial Pursuit: 20th Anniversary Edition"
4493;"Kayanak"
4505;"Tarot"
4529;"Hellas"
4532;"Thud"
4553;"Attribute"
4556;"Patton's Best"
4562;"Mogul"
4583;"Pinochle"
4604;"Chez Greek"
4606;"Sucking Vacuum"
4610;"Lord of the Rings: The Duel"
4616;"Arimaa"
4636;"Clans"
4651;"Stalingrad"
4659;"Moods"
4671;"INWO SubGenius"
4688;"Angola"
4741;"Warmachine"
4746;"Dungeons & Dragons Computer Labyrinth Game"
4753;"King's Gate"
4769;"Great War at Sea: The Mediterranean"
4789;"Trivial Pursuit: Genus III"
4816;"Xactika"
4839;"Berlin '85: The Enemy at the Gates"
4845;"Star Wars:  Escape From Death Star Game"
4853;"Tripoley"
4854;"7th Fleet"
4862;"Outburst!"
4864;"Scene It? Movie"
4888;"Don't Break the Ice"
4907;"PAC-MAN Game"
4910;"Wheel of Fortune"
4920;"5th Fleet"
4928;"Clue: 50th Anniversary Edition"
4953;"1313 Dead End Drive"
4958;"Ardennes"
4962;"1914"
4974;"Wellington's Victory: Battle of Waterloo"
4984;"Jutland"
4985;"Warmaster"
4991;"Apples to Apples Kids"
5021;"The Struggle of Nations"
5029;"Monopoly: Star Wars Episode 1"
5035;"Panzer Armee Afrika"
5048;"Candy Land"
5050;"The Worst-Case Scenario Survival Game"
5072;"Carrom"
5086;"Electronic Mall Madness"
5130;"Afrikan tähti"
5142;"Fighting Sail: Sea Combat in the Age of Canvas and Shot 1775-1815"
5195;"The Farming Game"
5205;"G.E.V."
5206;"Ogre"
5241;"Sinai"
5251;"Camelot"
5255;"Gorkamorka"
5258;"Star Trek: The Next Generation – Interactive VCR Board Game – A Klingon Challenge"
5259;"Booby-Trap"
5296;"Waterloo"
5297;"World War I"
5298;"Curses!"
5314;"Hangman"
5316;"Warhammer Epic 40\,000"
5332;"Split (Revised Edition)"
5336;"Talisman (third edition)"
5339;"Monopoly Junior"
5367;"Chomp!"
5404;"Amun-Re"
5406;"New England"
5419;"Magna Grecia"
5432;"Snakes and Ladders"
5451;"Hanafuda"
5455;"Tobruk:  Tank Battles in North Africa 1942"
5457;"Dread Pirate"
5472;"Monopoly: Millennium"
5478;"Crazy Circus"
5534;"Light Speed"
5576;"Dungeoneer: Tomb of the Lich Lord"
5588;"Perfection"
5620;"Vietnam 1965-1975"
5622;"Pacific War"
5641;"Nightmare"
5651;"The Longest Day"
5656;"France 1944: The Allied Crusade in Europe"
5668;"Mini Mastermind"
5680;"Lee vs. Grant"
5697;"Reiner Knizia's Amazing Flea Circus"
5699;"Afrika (first edition)"
5711;"Squad Seven"
5716;"Balloon Cup"
5718;"Cranium Cariboo"
5737;"Domaine"
5758;"Monopoly: Pokémon"
5767;"Mammoth Hunters"
5770;"Orchard"
5781;"Edel\, Stein & Reich"
5782;"Coloretto"
5791;"Maelstrom"
5795;"Richelieu"
5811;"The Best of Dragon Magazine Games"
5824;"The Kids of Catan"
5825;"Paris Paris"
5867;"10 Days in Europe"
5869;"Mordred"
5894;"Twister"
5895;"Hungry Hungry Hippos"
5941;"Mermaid Rain"
5942;"Mystery Rummy: Al Capone and the Chicago Underworld"
5957;"Tito"
5985;"Miscellaneous Game Accessory"
5992;"Operation Grenade"
6050;"Duel of Ages Set 1: Worldspanner"
6068;"Queen's Necklace"
6090;"Pack of Flies"
6117;"Nobody but Us Chickens"
6137;"Drive"
6187;"Avalon"
6201;"Dante's Inferno"
6202;"The Rise of the Roman Republic"
6203;"Enemy at the Gates"
6205;"Europe Engulfed"
6209;"Mag·Blast (Second Edition)"
6235;"The Perilous Parlor Game"
6240;"The Crusades"
6249;"Alhambra"
6263;"King's Breakfast"
6281;"Eketorp"
6351;"Gulo Gulo"
6352;"Lord of the Rings"
6353;"Monty's Gamble: Market Garden"
6366;"Dungeons & Dragons: The Fantasy Adventure Board Game"
6381;"Sequence for Kids"
6411;"Blokus 3D"
6420;"Cranium Cadoo"
6424;"Pick Up Sticks"
6472;"A Game of Thrones (first edition)"
6481;"Phoenix"
6508;"Tom Tube"
6521;"Magdar"
6531;"Dwarven Dig!"
6539;"Formula Dé Mini"
6541;"Articulate!"
6542;"Lock 'n Load: Forgotten Heroes – Vietnam"
6544;"Battle for Moscow (first edition)"
6546;"Labyrinth"
6551;"Crimson Skies"
6554;"Lawless"
6566;"VisualEyes"
6569;"Cronberg"
6581;"Korea: The Forgotten War"
6583;"Kung Fu Samurai on Giant Robot Island"
6584;"Grave Robbers II: Skippy's Revenge"
6607;"Munchkin Fu"
6613;"Downtown: Air War Over Hanoi\, 1965-1972"
6627;"Scream Machine"
6642;"Western Front Tank Leader"
6644;"Spite & Malice"
6646;"Excalibur"
6653;"Strange Synergy"
6657;"Such a Thing?"
6663;"Lunar Rails"
6707;"Age of Mythology: The Boardgame"
6711;"Hit the Deck"
6714;"Go Away Monster!"
6719;"Liberty: The American Revolution 1775-83"
6738;"Quicksand"
6752;"Attack!"
6778;"The Settlers of Zarahemla"
6779;"The Ark of the Covenant"
6795;"Battleball"
6819;"Skat"
6830;"Zendo"
6887;"Hearts"
6901;"Euchre"
6927;"Hornet Leader"
6930;"Sweden Fights On"
6931;"Katamino"
6932;"Hi Ho! Cherry-O"
6955;"Reiner Knizia's Decathlon"
6980;"Mission Command Sea"
6994;"Scrabble Card Game"
7062;"Smarty Party!"
7086;"Guilford"
7098;"Monopoly: Deluxe Edition"
7104;"Ace of Aces: Powerhouse Series"
7109;"Fifth Corps"
7176;"Panzer Grenadier: Battle of the Bulge"
7204;"China Moon"
7239;"Medieval"
7240;"Vanished Planet"
7262;"Top Trumps"
7316;"Bingo"
7336;"Trivial Pursuit: The Lord of the Rings Movie Trilogy Collector's Edition"
7479;"WarCraft: The Board Game"
7480;"Sword of Rome"
7514;"Zombie Plague"
7538;"Fish Eat Fish"
7571;"Winds Of Plunder"
7614;"A World at War"
7682;"Go Fish"
7688;"Memory"
7708;"Hisss"
7717;"Carcassonne: The Castle"
7719;"Arena Maximus"
7720;"The Prince: The Struggle of House Borgia"
7742;"Confrontation"
7804;"Dracula"
7805;"Fearsome Floors"
7806;"King Me!"
7824;"Break the Safe"
7843;"Caesar: Conquest of Gaul"
7854;"YINSH"
7858;"Ardennes '44"
7865;"10 Days in Africa"
7866;"10 Days in the USA"
7929;"Dungeons & Dragons Miniatures"
7967;"Mutiny!"
7976;"Fantasy Pub"
8017;"Feurio!"
8041;"Monopoly: The Lord of the Rings Trilogy Edition"
8045;"Princes of the Renaissance"
8051;"Attika"
8059;"Ideology: The War of Ideas"
8069;"Clue FX"
8095;"Prophecy"
8098;"Jungle Speed"
8107;"Risk: The Lord of the Rings Trilogy Edition"
8124;"Industria"
8125;"Santiago"
8126;"Maya"
8129;"Zing!"
8130;"Die Fugger"
8139;"The Lord of the Rings: Combat Hex Tradeable Miniatures Game"
8147;"Maka Bana"
8160;"Illuminati: Crime Lords"
8166;"Anno 1503"
8170;"Return of the Heroes"
8172;"Coyote"
8190;"The Bridges of Shangri-La"
8192;"Railroad Dice"
8195;"Viva Topo!"
8203;"Hey\, That's My Fish!"
8207;"Dungeoneer: Vault of the Fiends"
8217;"San Juan"
8222;"Spank the Monkey"
8232;"Zauberschwert & Drachenei"
8243;"Rolit"
8273;"Alexandros"
8284;"Assault"
8320;"Sicily: The Race for Messina"
8325;"The Desert Fox"
8392;"Buckaroo!"
8450;"Hector and Achilles"
8481;"Crusader Rex"
8490;"Age of Napoleon"
8515;"Hybrid"
8522;"Ninja Burger"
8552;"I Go!"
8569;"The Haunting House"
8593;"Wreckage"
8633;"Monopoly: Disney"
8668;"Igloo Pop"
8671;"Terra"
8690;"Buzzword"
8711;"Landships! Tactical Weapons Innovations 1914-1918"
8730;"Flying Colors"
8790;"Activity"
8804;"Stoner Fluxx"
8817;"Call of Cthulhu: Collectible Card Game"
8829;"Nobody is Perfect"
8833;"Firefight"
8920;"BuyWord"
8924;"Dancing Eggs"
8935;"Shazamm!"
8946;"Coda"
8989;"Hansa"
8993;"Fire in the East"
9021;"Sunken City"
9027;"Oasis"
9028;"Tongiaki"
9108;"Masquerade"
9139;"Marco Polo Expedition"
9201;"Spy"
9202;"Saga"
9203;"Wings of War: Famous Aces"
9209;"Ticket to Ride"
9215;"Revolution: The Dutch Revolt 1568-1648"
9216;"Goa"
9217;"Saint Petersburg"
9220;"Saboteur"
9341;"Lost Valley"
9342;"Fifth Avenue"
9408;"Dos Rios"
9439;"FBI"
9440;"Maharaja: The Game of Palace Building in India"
9441;"Ribbit"
9446;"Blue Moon"
9560;"Indus"
9606;"Cluzzle"
9609;"War of the Ring (first edition)"
9615;"Station Master"
9616;"Horus"
9617;"Russian Rails"
9625;"Struggle of Empires"
9674;"Ingenious"
9675;"La Strada"
9735;"Duell"
9787;"Beer Money"
9792;"Oriente"
9823;"Advanced Squad Leader: Starter Kit #1"
9825;"Early American Chrononauts"
9829;"Runebound (First Edition)"
9851;"Shut the Box"
9852;"Clue Jr.: The Case of the Missing Cake"
9910;"Wings of War: Watch Your Back!"
9962;"Chez Goth"
10081;"Axis & Allies: D-Day"
10093;"Axis & Allies"
10164;"Fliegen klatschen"
10174;"Bitter Woods (fourth edition)"
10183;"Napoleon at Leipzig"
10206;"Make 'n' Break"
10383;"Risk: Godstorm"
10496;"Camelot Legends"
10502;"Poker Dice"
10547;"Betrayal at House on the Hill"
10550;"Big Boggle"
10559;"Why Did the Chicken...?"
10623;"Gringo!"
10630;"Memoir '44"
10640;"Doom: The Boardgame"
10653;"Pirates of the Spanish Main"
10659;"Hex Hex"
10660;"Micropul"
10681;"Apples to Apples Junior"
10707;"Hacker: Deluxe Edition"
10715;"CSI: Crime Scene Investigation Boardgame"
10756;"Dancing Dice"
10788;"Hellenes: Campaigns of the Peloponnesian War"
10799;"Old Maid"
10814;"Dawn Under"
10819;"Navia Dratp"
10869;"Heart of Africa"
10908;"Minotaur Lords"
10934;"Things..."
10947;"Master Thieves"
10964;"April's Harvest: The Battle of Shiloh\, April 6 & 7\, 1862"
10997;"Boomtown"
11017;"Crazy Eights"
11057;"The Great Battles of Alexander: Deluxe Edition"
11081;"Familienbande"
11096;"Tahuantinsuyu"
11104;"Who's the Ass?"
11106;"Warhammer 40\,000: Rogue Trader"
11159;"Dungeoneer: Haunted Woods of Malthorin"
11161;"Dungeoneer: Den of the Wererats"
11168;"Flames of War: The World War II Miniatures Game"
11170;"Heroscape Master Set: Rise of the Valkyrie"
11182;"Super Scrabble"
11202;"The First World War"
11229;"Star Wars Miniatures"
11231;"Snorta!"
11265;"Wellington"
11269;"Roads to Leningrad"
11274;"Devil's Horsemen"
11415;"Warriors"
11416;"Burn in Hell"
11618;"Cranium Zigity"
11634;"Mexican Train"
11825;"Empire of the Sun"
11901;"Tic-Tac-Toe"
11945;"Linq"
11949;"Shifting Sands"
11971;"Cockroach Poker"
12002;"Jambo"
12004;"Candamir: The First Settlers"
12005;"Around the World in 80 Days"
12063;"There's a Moose in the House"
12166;"Funkenschlag"
12168;"D-Day (first edition)"
12194;"Munchkin Bites!"
12205;"In a Pickle"
12234;"DAK2"
12248;"Alexander the Great"
12282;"Grand Illusion: Mirage of Glory\, 1914"
12283;"Manifest Destiny"
12296;"Senator"
12318;"Typo"
12333;"Twilight Struggle"
12346;"Spooky Stairs"
12350;"Battlestations"
12453;"Atmosfear: The DVD Board Game"
12477;"Bootleggers"
12493;"Twilight Imperium (Third Edition)"
12495;"Fire & Axe: A Viking Saga"
12538;"Clocktowers"
12545;"The Game of Life: The Simpsons Edition"
12589;"Razzia!"
12623;"UWO"
12627;"Cthulhu 500"
12632;"Goldbräu"
12633;"Mall World"
12681;"Neuland"
12692;"Gloom"
12750;"1860: Railways on the Isle of Wight"
12761;"Ys"
12830;"Die Weinhändler"
12875;"Cranium Turbo Edition"
12891;"Friedrich"
12896;"La Bataille des Quatre Bras"
12902;"Carcassonne: The City"
12942;"No Thanks!"
12962;"Reef Encounter"
12995;"Dungeon Twister"
13004;"The Downfall of Pompeii"
13005;"Tanz der Hornochsen!"
13071;"Age of Gods"
13122;"Antiquity"
13172;"Kung Fu Fighting"
13224;"The Conquerors: Alexander the Great"
13230;"Gobblet Gobblers"
13286;"Gloria Mundi"
13293;"Vs. System"
13301;"Caribbean"
13308;"Niagara"
13347;"Plunder"
13362;"Warhammer 40\,000 (fourth edition)"
13375;"Submarine"
13403;"Three Battles of Manassas"
13456;"Vampire: Prince of the City"
13511;"Ninja Versus Ninja"
13530;"Sole Mio!"
13532;"Guderian's Blitzkrieg II"
13551;"Oltre Mare"
13642;"Louis XIV"
13709;"Clash of Giants II"
13728;"Naval Battles"
13729;"Flandern 1302"
13751;"Under the Shadow of the Dragon"
13780;"In the Shadow of the Emperor"
13823;"Fairy Tale"
13855;"Carthage: The First Punic War"
13884;"The Scepter of Zavandor"
13933;"Im Auftrag des Königs"
13945;"Trivial Pursuit: 90's Time Capsule Edition"
13976;"Feudo"
14007;"The Siege of Alesia"
14017;"Oceania"
14035;"Piranha Pedro"
14038;"Anachronism"
14080;"The Mighty Endeavor"
14083;"Fire in the Sky: The Great Pacific War 1941-1945"
14105;"Commands & Colors: Ancients"
14254;"PitchCar Mini"
14258;"Blood Feud in New York"
14379;"Harry Potter and the Sorcerer's Stone   Mystery at Hogwarts Game"
14403;"Warhammer 40\,000: Battle for Macragge"
14535;"SPANC: Space Pirate Amazon Ninja Catgirls"
14683;"Men of Iron"
14736;"Let's Kill"
14808;"Marvel Heroes"
14992;"Sword & Skull"
14996;"Ticket to Ride: Europe"
15033;"Australia"
15045;"Risk: Star Wars – The Clone Wars Edition"
15046;"Monopoly: Star Wars Saga Edition"
15047;"Trivial Pursuit DVD: Star Wars Saga Edition"
15062;"Shadows over Camelot"
15064;"Pimp: The Backhanding"
15126;"Advanced Squad Leader: Starter Kit #2"
15156;"Coloretto Amazonas"
15157;"Amazonas"
15167;"King Arthur: The Card Game"
15180;"Go West!"
15261;"Trump\, Tricks\, Game!"
15290;"R-Eco"
15318;"Palazzo"
15363;"Nexus Ops"
15364;"Vegas Showdown"
15369;"The Devil's Cauldron: The Battles for Arnhem and Nijmegen"
15474;"Zombiaki"
15510;"Tower of Babel"
15511;"Fjords"
15512;"Diamant"
15600;"Kreta"
15738;"MidEvil"
15817;"Manila"
15818;"Pickomino"
15826;"Triumph of Chaos"
15830;"Scene It? Disney"
15839;"Bonaparte at Marengo"
15878;"Rummy"
15889;"Scopa"
15953;"Wings of War: Burning Drachens"
15954;"Conquest of Paradise"
15985;"Blood Bowl: Living Rulebook"
15987;"Arkham Horror"
16035;"Cranium Whoonu"
16144;"Dead Man's Treasure"
16216;"Carcassonne: The Discovery"
16226;"Gone Fishing!"
16267;"Trans Europa"
16320;"Bonnie and Clyde"
16362;"Hula Hippos"
16366;"Funny Friends"
16373;"Techno Witches"
16395;"Blokus Duo"
16443;"Dungeoneer: Dragons of the Forsaken Desert"
16444;"The Battle of the Bulge"
16496;"Roma"
16497;"Rat Hot"
16498;"Inka"
16499;"Architekton"
16500;"Highland Clans"
16693;"UNO: H2O"
16747;"Tumblin-Dice"
16772;"Mall of Horror"
16804;"Panzer Grenadier: Eastern Front"
16933;"Super Munchkin"
16986;"Ubongo"
16991;"Khet: The Laser Game"
16992;"Tsuro"
17025;"Friday the 13th"
17027;"Sitting Ducks Gallery"
17053;"Sleeping Queens"
17104;"Canasta"
17133;"Railways of the World"
17136;"DaVinci's Challenge"
17161;"Tempus"
17166;"Clout Fantasy"
17223;"World of Warcraft: The Boardgame"
17226;"Descent: Journeys in the Dark"
17240;"That's Life!"
17329;"Animal Upon Animal"
17382;"History of the Roman Empire"
17392;"Here I Stand"
17393;"Pax Romana"
17394;"The Burning Blue"
17395;"Prussia's Glory II"
17396;"Manoeuvre"
17397;"Savannah"
17419;"CATAN 3D Collector's Edition"
17448;"Rocketmen: Axis of Evil"
17449;"Beowulf: The Legend"
17451;"Wench"
17465;"Cowboys: The Way of the Gun"
17484;"Silent War"
17517;"Clue Mysteries"
17526;"Hecatomb"
17533;"The New Easy to Master Dungeons & Dragons"
17557;"Super Farmer"
17651;"Under the Lily Banners"
17709;"Last Word"
17710;"Conquest of the Empire"
17804;"Dungeons & Dragons Basic Game"
17816;"Family Fluxx"
17835;"Monsters Menace America"
17851;"Pizza Box Football"
17855;"Castle Keep"
17970;"Axis & Allies Miniatures"
18064;"Run for your Life\, Candyman!"
18098;"Napoleon's Triumph"
18100;"China"
18127;"Castle Merchants"
18243;"Parthenon: Rise of the Aegean"
18258;"Mission: Red Planet"
18265;"Message to the Czar"
18289;"Key Largo"
18291;"Unpublished Prototype"
18333;"Nature Fluxx"
18500;"Sator Arepo Tenet Opera Rotas"
18602;"Caylus"
18723;"Aye\, Dark Overlord!"
18745;"Sun Tzu"
18746;"Gustav Adolf the Great: With God and Victorious Arms"
18747;"Onward\, Christian Soldiers"
18748;"Unhappy King Charles!"
18750;"Dragonriders"
18803;"Black Stories"
18833;"Lord of the Rings: The Confrontation"
18866;"Shear Panic"
18931;"Emira"
18932;"Siena"
18946;"Just Desserts"
18961;"Paranoia Mandatory Bonus Fun! Card Game"
18963;"En Garde!"
18985;"Battleground"
19027;"Redneck Life"
19100;"Hacienda"
19187;"Dungeoneer: Realm of the Ice Witch"
19237;"Ca$h 'n Gun$"
19301;"Mesopotamia"
19348;"Byzantium"
19358;"Western Town"
19363;"Havoc: The Hundred Years War"
19370;"Quelf"
19419;"Euphrates & Tigris: Contest of Kings"
19427;"Gemblo"
19464;"Soccer Tactics World"
19508;"Igels: Das Kartenspiel"
19526;"Elasund: The First City"
19591;"Big Manitou"
19600;"Antike"
19622;"A Victory Lost"
19643;"World of Warcraft Trading Card Game"
19650;"Il Principe"
19665;"Project Kells: Sacred Hill\, High Kings of Tara  & Poisoned Chalice"
19679;"Hordes"
19764;"PÜNCT"
19777;"Indonesia"
19841;"Pentago"
19854;"Federation Commander: Klingon Border"
19857;"Glory to Rome"
19878;"Lucca Città"
19947;"Ark"
19948;"Rum & Pirates"
19989;"Robber Knights"
19995;"Canal Mania"
19996;"Nacht der Magier"
19999;"Aton"
20022;"Terra Nova"
